ip_id,brth_yr,act_strt_dt,no_of_dpnd_chl,cis_income,crn_bal,gnd_cd,mar_st_cd,ctf_tp_cd,ocp_cd
2112,1976.0,2012-06-04,0.0,40564.0,163675.0,2.0,2.0,6.0,5
2113,1973.0,2010-04-28,0.0,48177.0,500.0,2.0,1.0,3.0,4
2114,1977.0,2013-02-07,0.0,44067.0,1810772.0,1.0,4.0,1.0,9
2115,1983.0,2010-05-05,0.0,48720.0,1032346.0,2.0,2.0,2.0,4
2116,1980.0,2012-10-06,0.0,41624.0,276804.0,1.0,1.0,3.0,1
2117,1975.0,2009-12-07,0.0,41442.0,516895.0,1.0,4.0,4.0,5
2118,1983.0,2010-09-17,0.0,39681.0,165414.0,2.0,3.0,4.0,9
2119,1981.0,2011-11-03,0.0,42232.0,500.0,2.0,1.0,5.0,11
2120,1981.0,2012-03-08,0.0,47618.0,166.0,2.0,2.0,3.0,8
2121,1985.0,2006-07-01,0.0,35311.0,500.0,2.0,3.0,5.0,12
2122,1983.0,2006-12-02,0.0,45483.0,1365990.0,1.0,4.0,4.0,6
2123,1979.0,2009-08-01,0.0,50625.0,500.0,2.0,3.0,6.0,9
2124,1987.0,2010-04-19,0.0,45187.0,500.0,1.0,1.0,1.0,4
2125,1976.0,2010-12-03,0.0,44526.0,779982.0,2.0,3.0,1.0,7
2126,1986.0,2011-05-19,0.0,46276.0,500.0,1.0,2.0,5.0,4
2127,1974.0,2013-06-07,0.0,40505.0,500.0,1.0,3.0,1.0,5
2128,1980.0,2006-05-11,0.0,50041.0,1396868.0,2.0,3.0,1.0,5
2129,1981.0,2006-12-24,1.0,40346.0,500.0,2.0,1.0,5.0,11
2130,1978.0,2006-09-10,1.0,41970.0,899826.0,1.0,3.0,1.0,3
2131,1980.0,2008-10-10,0.0,46194.0,500.0,1.0,1.0,1.0,4
2132,1979.0,2012-03-03,1.0,44236.0,500.0,1.0,2.0,4.0,8
2133,1983.0,2010-03-16,0.0,42861.0,500.0,1.0,2.0,4.0,12
2134,1983.0,2008-04-06,0.0,44722.0,500.0,1.0,1.0,2.0,8
2135,1984.0,2013-11-09,0.0,38394.0,927164.0,1.0,4.0,2.0,9
2136,1978.0,2014-01-22,0.0,42439.0,500.0,1.0,2.0,3.0,1
2137,1979.0,2015-02-21,0.0,44246.0,500.0,1.0,3.0,6.0,5
2138,1978.0,2008-01-22,0.0,46844.0,741159.0,2.0,1.0,4.0,3
2139,1980.0,2012-08-21,1.0,43124.0,500.0,2.0,3.0,4.0,1
2140,1982.0,2007-10-07,1.0,46313.0,17631.0,2.0,4.0,3.0,3
2141,1988.0,2014-03-30,0.0,41695.0,799350.0,1.0,3.0,6.0,7
2142,1976.0,2005-10-21,0.0,43499.0,227755.0,1.0,3.0,1.0,8
2143,1982.0,2012-08-07,2.0,36239.0,1341283.0,1.0,1.0,3.0,4
2144,1984.0,2008-08-07,0.0,45717.0,500.0,2.0,2.0,1.0,6
2145,1982.0,2009-02-10,0.0,43290.0,500.0,2.0,1.0,4.0,2
2146,1989.0,2013-04-29,0.0,38622.0,500.0,1.0,2.0,2.0,6
2147,1978.0,2011-09-01,1.0,45418.0,500.0,1.0,1.0,3.0,7
2148,1978.0,2011-01-12,0.0,39842.0,500.0,2.0,2.0,6.0,3
2149,1981.0,2010-10-20,0.0,50378.0,500.0,1.0,3.0,4.0,5
2150,1982.0,2008-08-08,0.0,44271.0,325557.0,2.0,1.0,6.0,5
2151,1983.0,2009-11-13,2.0,40303.0,360464.0,1.0,3.0,3.0,9
2152,1978.0,2007-07-13,0.0,49020.0,422073.0,2.0,1.0,2.0,9
2153,1987.0,2009-04-10,0.0,38168.0,500.0,1.0,3.0,1.0,8
2154,1982.0,2008-03-12,0.0,39397.0,500.0,2.0,4.0,2.0,8
2155,1974.0,2013-08-02,1.0,40762.0,130760.0,1.0,1.0,6.0,11
2156,1979.0,2010-10-21,0.0,45766.0,115038.0,1.0,2.0,3.0,9
2157,1979.0,2005-08-22,1.0,42204.0,500.0,1.0,4.0,5.0,5
2158,1983.0,2012-05-22,0.0,49787.0,500.0,2.0,2.0,2.0,5
2159,1976.0,2010-02-13,0.0,44308.0,18861.0,1.0,3.0,5.0,3
2160,1991.0,2009-12-09,1.0,46540.0,243125.0,1.0,1.0,5.0,4
2161,1986.0,2007-06-16,0.0,50215.0,904101.0,2.0,4.0,6.0,11
2162,1978.0,2008-01-16,0.0,48797.0,500.0,2.0,2.0,3.0,3
2163,1986.0,2014-07-03,1.0,40312.0,500.0,2.0,1.0,5.0,11
2164,1983.0,2014-03-01,0.0,47829.0,500.0,1.0,3.0,4.0,6
2165,1987.0,2010-04-05,0.0,38848.0,500.0,1.0,4.0,1.0,11
2166,1976.0,2009-10-12,0.0,39727.0,500.0,1.0,4.0,4.0,6
2167,1986.0,2013-03-09,1.0,45444.0,1245972.0,2.0,3.0,3.0,9
2168,1978.0,2008-05-17,0.0,37752.0,500.0,2.0,4.0,4.0,1
2169,1984.0,2008-12-07,0.0,46318.0,500.0,1.0,3.0,3.0,2
2170,1976.0,2014-09-15,0.0,40763.0,500.0,1.0,2.0,2.0,12
2171,1987.0,2008-09-19,0.0,42743.0,500.0,1.0,4.0,1.0,3
2172,1982.0,2015-12-20,1.0,45768.0,1352285.0,1.0,3.0,2.0,8
2173,1974.0,2013-01-15,1.0,41960.0,500.0,2.0,4.0,5.0,6
2174,1977.0,2008-12-05,0.0,44909.0,500.0,2.0,4.0,1.0,8
2175,1979.0,2013-01-24,0.0,45014.0,500.0,2.0,4.0,5.0,6
2176,1977.0,2009-04-11,0.0,45562.0,500.0,2.0,2.0,4.0,7
2177,1981.0,2012-06-26,1.0,44433.0,703521.0,2.0,1.0,3.0,6
2178,1985.0,2008-10-06,0.0,36591.0,500.0,2.0,3.0,1.0,5
2179,1984.0,2012-01-22,0.0,40586.0,510427.0,2.0,2.0,2.0,7
2180,1987.0,2014-10-19,0.0,50862.0,872566.0,1.0,3.0,3.0,4
2181,1973.0,2009-04-28,0.0,35544.0,360739.0,1.0,4.0,1.0,5
2182,1988.0,2007-05-02,1.0,45417.0,500.0,1.0,4.0,3.0,6
2183,1976.0,2011-08-18,0.0,36982.0,36324.0,2.0,4.0,1.0,9
2184,1977.0,2009-06-12,0.0,43395.0,358752.0,1.0,1.0,6.0,7
2185,1998.0,2012-07-28,0.0,43830.0,500.0,1.0,4.0,1.0,5
2186,1982.0,2004-08-06,0.0,47996.0,684534.0,2.0,2.0,3.0,1
2187,1983.0,2010-08-07,0.0,43441.0,259652.0,1.0,1.0,1.0,6
2188,1980.0,2003-10-13,0.0,49730.0,500.0,1.0,4.0,2.0,5
2189,1981.0,2013-04-27,0.0,47854.0,20199.0,2.0,2.0,2.0,2
2190,1989.0,2009-04-05,0.0,44832.0,302422.0,1.0,1.0,4.0,1
2191,1980.0,2004-02-17,0.0,34433.0,500.0,1.0,1.0,2.0,7
2192,1984.0,2006-12-08,0.0,42031.0,251491.0,2.0,2.0,4.0,1
2193,1972.0,2008-11-02,0.0,40060.0,1235981.0,1.0,4.0,3.0,1
2194,1977.0,2012-01-14,0.0,39437.0,255561.0,1.0,1.0,4.0,8
2195,1974.0,2005-12-02,0.0,41642.0,500.0,1.0,2.0,2.0,1
2196,1972.0,2012-10-29,0.0,44727.0,500.0,2.0,2.0,4.0,7
2197,1982.0,2013-02-25,0.0,42131.0,953135.0,1.0,3.0,5.0,1
2198,1981.0,2011-10-05,0.0,44960.0,3424.0,1.0,2.0,1.0,7
2199,1976.0,2009-01-26,0.0,39896.0,307126.0,1.0,1.0,1.0,12
2200,1982.0,2006-07-12,1.0,42711.0,647194.0,1.0,1.0,1.0,5
2201,1979.0,2008-05-09,0.0,41026.0,670140.0,1.0,1.0,2.0,6
2202,1978.0,2008-08-28,1.0,46675.0,500.0,2.0,4.0,2.0,7
2203,1975.0,2013-05-24,0.0,49725.0,923229.0,1.0,2.0,4.0,8
2204,1971.0,2010-10-09,0.0,44232.0,939682.0,1.0,3.0,1.0,2
2205,1985.0,2005-11-12,0.0,42163.0,609475.0,2.0,1.0,2.0,9
2206,1984.0,2008-07-04,0.0,39556.0,113358.0,1.0,3.0,5.0,1
2207,1972.0,2010-12-19,1.0,41577.0,535588.0,2.0,2.0,1.0,3
2208,1979.0,2012-03-26,0.0,44895.0,10673.0,2.0,2.0,1.0,11
2209,1981.0,2014-10-03,1.0,45026.0,1304292.0,1.0,2.0,6.0,8
2210,1982.0,2007-12-17,0.0,45410.0,241752.0,2.0,2.0,4.0,4
2211,1974.0,2011-02-01,0.0,45215.0,500.0,1.0,3.0,2.0,12
2212,1984.0,2011-02-27,1.0,39711.0,1002726.0,1.0,1.0,5.0,9
2213,1979.0,2008-10-30,1.0,43175.0,533966.0,2.0,3.0,3.0,5
2214,1970.0,2017-07-02,2.0,43788.0,838606.0,2.0,1.0,3.0,7
2215,1976.0,2004-06-24,0.0,41309.0,500.0,2.0,2.0,3.0,5
2216,1973.0,2013-09-18,0.0,46872.0,500.0,1.0,1.0,1.0,7
2217,1980.0,2014-12-23,0.0,45439.0,500.0,1.0,1.0,1.0,2
2218,1971.0,2008-07-20,0.0,46856.0,500.0,1.0,4.0,2.0,12
2219,1986.0,2014-12-18,0.0,39574.0,475670.0,1.0,3.0,2.0,11
2220,1982.0,2005-05-10,0.0,36765.0,502111.0,1.0,3.0,1.0,3
2221,1979.0,2013-07-11,0.0,47199.0,1126430.0,2.0,3.0,4.0,4
2222,1971.0,2009-04-05,1.0,42391.0,500.0,2.0,2.0,3.0,2
2223,1980.0,2010-01-25,0.0,40782.0,914286.0,2.0,4.0,2.0,5
2224,1981.0,2005-12-30,0.0,40856.0,450623.0,1.0,2.0,5.0,11
2225,1977.0,2010-02-21,1.0,42168.0,835384.0,1.0,1.0,4.0,1
2226,1980.0,2007-07-23,1.0,46393.0,186792.0,1.0,2.0,1.0,8
2227,1979.0,2011-06-17,2.0,49341.0,500.0,2.0,4.0,5.0,7
2228,1974.0,2014-10-04,0.0,41899.0,500.0,2.0,4.0,5.0,7
2229,1978.0,2009-02-08,0.0,45812.0,500.0,1.0,2.0,2.0,3
2230,1984.0,2010-04-01,2.0,45819.0,926121.0,1.0,2.0,2.0,9
2231,1981.0,2002-02-10,0.0,42668.0,253391.0,2.0,1.0,5.0,8
2232,1974.0,2014-08-13,0.0,48768.0,160650.0,2.0,1.0,6.0,3
2233,1983.0,2009-01-26,0.0,40534.0,1501345.0,2.0,3.0,5.0,11
2234,1981.0,2008-02-27,3.0,45301.0,25712.0,1.0,2.0,1.0,11
2235,1969.0,2016-05-15,0.0,46936.0,1121097.0,1.0,3.0,1.0,6
2236,1978.0,2008-05-30,1.0,43653.0,679691.0,1.0,3.0,3.0,5
2237,1978.0,2011-07-10,0.0,44408.0,500.0,1.0,2.0,4.0,6
2238,1983.0,2011-05-05,0.0,45919.0,500.0,1.0,3.0,3.0,1
2239,1974.0,2013-10-26,0.0,48688.0,498697.0,1.0,2.0,1.0,4
2240,1983.0,2007-08-10,0.0,35704.0,257587.0,2.0,1.0,1.0,6
2241,1976.0,2007-12-22,0.0,40437.0,500.0,1.0,1.0,6.0,7
2242,1973.0,2006-10-02,0.0,38038.0,500.0,2.0,1.0,1.0,5
2243,1984.0,2015-11-06,0.0,40046.0,350192.0,2.0,3.0,6.0,3
2244,1976.0,2014-05-18,0.0,44767.0,500.0,2.0,1.0,3.0,9
2245,1974.0,2011-03-20,1.0,48547.0,39161.0,1.0,4.0,1.0,3
2246,1973.0,2008-05-12,0.0,41061.0,500.0,1.0,3.0,3.0,9
2247,1974.0,2011-02-03,0.0,43447.0,307074.0,2.0,3.0,3.0,11
2248,1978.0,2008-06-04,1.0,44859.0,500.0,1.0,2.0,2.0,5
2249,1973.0,2011-12-28,0.0,38425.0,500.0,2.0,2.0,2.0,9
2250,1971.0,2011-10-13,0.0,41805.0,500.0,1.0,2.0,5.0,8
2251,1980.0,2014-01-19,2.0,44281.0,533547.0,1.0,2.0,5.0,3
2252,1980.0,2016-06-11,0.0,39820.0,500.0,2.0,2.0,5.0,3
2253,1985.0,2009-06-10,0.0,44165.0,715443.0,2.0,1.0,2.0,5
2254,1979.0,2007-01-31,1.0,42167.0,500.0,1.0,2.0,2.0,5
2255,1978.0,2016-11-21,1.0,40684.0,438980.0,1.0,2.0,2.0,5
2256,1974.0,2014-02-09,0.0,36743.0,500.0,1.0,2.0,1.0,1
2257,1984.0,2007-07-01,2.0,46112.0,1542177.0,2.0,4.0,4.0,1
2258,1982.0,2010-02-06,0.0,37275.0,285870.0,2.0,4.0,4.0,2
2259,1977.0,2011-12-29,0.0,49055.0,450932.0,1.0,2.0,2.0,1
2260,1983.0,2009-03-22,0.0,39856.0,441537.0,2.0,3.0,6.0,4
2261,1981.0,2012-03-21,1.0,41539.0,500.0,2.0,3.0,1.0,5
2262,1977.0,2010-09-29,0.0,45034.0,265421.0,2.0,2.0,2.0,3
2263,1982.0,2008-12-28,0.0,44217.0,500.0,1.0,1.0,6.0,9
2264,1986.0,2011-05-25,0.0,37033.0,29615.0,2.0,2.0,5.0,3
2265,1978.0,2007-10-19,0.0,47421.0,812976.0,1.0,4.0,4.0,4
2266,1990.0,2007-06-09,0.0,47154.0,500.0,1.0,2.0,1.0,3
2267,1985.0,2013-09-27,0.0,45980.0,557669.0,1.0,3.0,6.0,12
2268,1978.0,2017-01-03,0.0,42581.0,752023.0,1.0,1.0,1.0,4
2269,1978.0,2006-08-10,0.0,42828.0,1205252.0,1.0,1.0,6.0,2
2270,1973.0,2012-10-11,0.0,41805.0,500.0,2.0,4.0,4.0,3
2271,1983.0,2014-03-05,1.0,43760.0,500.0,2.0,3.0,1.0,8
2272,1984.0,2002-06-22,1.0,44565.0,140079.0,2.0,2.0,4.0,11
2273,1977.0,2013-11-10,0.0,39223.0,500.0,2.0,1.0,6.0,5
2274,1972.0,2010-01-13,0.0,33645.0,163567.0,2.0,3.0,4.0,5
2275,1976.0,2008-06-19,2.0,45706.0,513637.0,1.0,4.0,6.0,5
2276,1978.0,2012-08-18,1.0,40958.0,500.0,2.0,1.0,3.0,3
2277,1979.0,2010-10-09,0.0,41819.0,673479.0,2.0,4.0,5.0,4
2278,1977.0,2007-11-26,0.0,42565.0,500.0,1.0,3.0,2.0,9
2279,1977.0,2013-02-02,0.0,43385.0,213558.0,2.0,2.0,1.0,9
2280,1977.0,2009-06-11,0.0,42609.0,340282.0,2.0,3.0,2.0,5
2281,1971.0,2012-09-15,0.0,42908.0,500.0,2.0,2.0,1.0,2
2282,1977.0,2012-03-07,1.0,48226.0,556002.0,1.0,1.0,1.0,8
2283,1977.0,2007-02-24,0.0,45455.0,561904.0,1.0,4.0,3.0,3
2284,1976.0,2010-07-10,0.0,43627.0,314998.0,2.0,3.0,5.0,12
2285,1984.0,2011-04-21,0.0,46376.0,685676.0,1.0,4.0,6.0,6
2286,1977.0,2011-07-12,1.0,43721.0,500.0,2.0,1.0,6.0,5
2287,1979.0,2013-11-15,1.0,47820.0,500.0,2.0,2.0,6.0,5
2288,1978.0,2010-04-26,0.0,48528.0,500.0,1.0,3.0,1.0,9
2289,1970.0,2013-08-31,0.0,42021.0,500.0,1.0,3.0,4.0,2
2290,1983.0,2010-10-27,0.0,38240.0,794240.0,1.0,1.0,5.0,9
2291,1979.0,2006-05-07,0.0,50825.0,500.0,2.0,3.0,3.0,4
2292,1984.0,2008-05-10,0.0,43549.0,505429.0,2.0,3.0,6.0,4
2293,1976.0,2011-12-31,0.0,42985.0,500.0,2.0,2.0,2.0,8
2294,1980.0,2007-02-11,0.0,43409.0,366104.0,1.0,3.0,6.0,1
2295,1981.0,2016-03-28,1.0,42902.0,500.0,1.0,1.0,4.0,7
2296,1992.0,2003-06-12,0.0,41563.0,306182.0,1.0,1.0,6.0,11
2297,1980.0,2006-05-20,1.0,45149.0,500.0,2.0,2.0,1.0,1
2298,1977.0,2018-01-11,0.0,47696.0,500.0,1.0,1.0,4.0,7
2299,1981.0,2015-12-18,0.0,39503.0,918916.0,1.0,2.0,1.0,1
2300,1977.0,2006-11-27,0.0,47484.0,118146.0,2.0,4.0,3.0,3
2301,1988.0,2007-12-23,0.0,36938.0,500.0,2.0,4.0,2.0,3
2302,1984.0,2011-07-16,0.0,51252.0,500.0,2.0,4.0,3.0,8
2303,1979.0,2012-09-08,2.0,43013.0,500.0,1.0,4.0,4.0,5
2304,1982.0,2011-12-06,1.0,42052.0,135605.0,1.0,1.0,3.0,4
2305,1975.0,2011-02-13,0.0,46194.0,500.0,2.0,4.0,1.0,1
2306,1974.0,2007-06-18,0.0,35500.0,500.0,2.0,4.0,2.0,8
2307,1975.0,2016-01-08,0.0,37280.0,899129.0,1.0,4.0,1.0,1
2308,1978.0,2010-08-25,0.0,33891.0,500.0,2.0,4.0,4.0,9
2309,1981.0,2013-09-20,1.0,39226.0,300890.0,2.0,2.0,1.0,7
2310,1970.0,2006-07-14,0.0,37686.0,820899.0,2.0,1.0,5.0,4
2311,1986.0,2012-07-05,0.0,40029.0,500.0,2.0,1.0,1.0,11
2312,1975.0,2015-03-22,0.0,41537.0,500.0,2.0,1.0,4.0,4
2313,1985.0,2007-06-12,0.0,40783.0,89771.0,1.0,2.0,1.0,2
2314,1974.0,2015-02-02,1.0,45554.0,394051.0,2.0,2.0,6.0,1
2315,1972.0,2015-07-11,0.0,46495.0,500.0,2.0,2.0,1.0,5
2316,1982.0,2012-09-30,0.0,38418.0,500.0,2.0,2.0,2.0,1
2317,1983.0,2012-12-23,0.0,41870.0,1053965.0,2.0,4.0,5.0,9
2318,1983.0,2013-11-12,0.0,44767.0,109756.0,1.0,1.0,2.0,12
2319,1975.0,2012-02-19,0.0,42145.0,500.0,2.0,2.0,3.0,7
2320,1970.0,2008-08-19,0.0,49791.0,500.0,1.0,3.0,2.0,1
2321,1973.0,2008-08-23,0.0,41087.0,500.0,2.0,1.0,6.0,2
2322,1979.0,2011-06-13,0.0,47167.0,123024.0,1.0,2.0,3.0,2
2323,1976.0,2006-03-03,0.0,39502.0,500.0,1.0,4.0,2.0,3
2324,1988.0,2013-04-23,0.0,34640.0,111860.0,1.0,2.0,4.0,4
2325,1973.0,2010-05-09,0.0,42909.0,504.0,1.0,1.0,6.0,2
2326,1979.0,2006-04-24,0.0,48148.0,500.0,1.0,2.0,6.0,8
2327,1976.0,2014-07-02,0.0,39684.0,413288.0,2.0,3.0,1.0,3
2328,1979.0,2008-09-04,0.0,46516.0,500.0,2.0,2.0,2.0,8
2329,1977.0,2009-08-06,0.0,38286.0,713282.0,2.0,1.0,1.0,7
2330,1988.0,2008-06-09,0.0,34594.0,504264.0,1.0,4.0,2.0,12
2331,1985.0,2008-10-12,0.0,44707.0,138274.0,2.0,2.0,2.0,8
2332,1978.0,2007-10-06,0.0,39656.0,1106048.0,2.0,1.0,1.0,11
2333,1980.0,2009-03-01,1.0,40974.0,500.0,1.0,4.0,3.0,11
2334,1972.0,2011-08-02,0.0,48079.0,266726.0,1.0,4.0,6.0,6
2335,1982.0,2006-12-01,1.0,49375.0,160731.0,2.0,3.0,6.0,12
2336,1988.0,2009-09-21,2.0,45719.0,500.0,1.0,4.0,4.0,1
2337,1983.0,2008-07-27,0.0,44422.0,634932.0,1.0,2.0,3.0,9
2338,1971.0,2009-06-22,1.0,40139.0,500.0,2.0,2.0,5.0,5
2339,1977.0,2010-11-21,1.0,46149.0,500.0,2.0,1.0,4.0,7
2340,1984.0,2012-03-05,3.0,43812.0,521593.0,2.0,3.0,4.0,4
2341,1973.0,2004-09-06,0.0,43934.0,500.0,1.0,2.0,2.0,3
2342,1984.0,2006-02-20,2.0,46701.0,637008.0,2.0,4.0,4.0,5
2343,1979.0,2011-12-14,0.0,45585.0,500.0,1.0,2.0,5.0,8
2344,1977.0,2009-08-11,0.0,37701.0,359910.0,2.0,1.0,3.0,7
2345,1978.0,2011-10-07,0.0,42506.0,267297.0,2.0,2.0,4.0,4
2346,1982.0,2009-04-29,0.0,39177.0,623694.0,2.0,3.0,6.0,8
2347,1981.0,2012-07-05,0.0,40695.0,463620.0,1.0,4.0,5.0,1
2348,1974.0,2007-06-29,1.0,47321.0,500.0,2.0,3.0,1.0,2
2349,1991.0,2006-12-11,0.0,49275.0,500.0,2.0,2.0,3.0,2
2350,1985.0,2008-02-14,0.0,44103.0,293163.0,1.0,1.0,4.0,5
2351,1976.0,2011-10-02,1.0,42499.0,469802.0,2.0,4.0,4.0,5
2352,1982.0,2006-03-01,1.0,37757.0,412461.0,1.0,3.0,5.0,8
2353,1989.0,2013-08-06,1.0,46466.0,416154.0,1.0,3.0,5.0,3
2354,1973.0,2010-08-26,1.0,43006.0,500.0,1.0,3.0,3.0,7
2355,1985.0,2008-09-02,0.0,43561.0,500.0,1.0,3.0,3.0,9
2356,1982.0,2007-09-01,1.0,47259.0,549749.0,2.0,3.0,3.0,4
2357,1973.0,2008-02-29,0.0,39703.0,500.0,1.0,1.0,2.0,11
2358,1981.0,2009-11-04,0.0,43693.0,500.0,1.0,1.0,2.0,7
2359,1980.0,2007-09-04,0.0,38783.0,145595.0,2.0,3.0,1.0,8
2360,1980.0,2006-07-20,1.0,38405.0,500.0,2.0,2.0,6.0,9
2361,1976.0,2009-01-21,0.0,43618.0,500.0,2.0,2.0,5.0,3
2362,1985.0,2010-03-14,0.0,44783.0,89702.0,2.0,1.0,2.0,9
2363,1978.0,2012-12-15,1.0,42250.0,500.0,1.0,4.0,2.0,4
2364,1975.0,2011-05-24,0.0,42991.0,399807.0,2.0,2.0,2.0,8
2365,1968.0,2009-05-06,2.0,43085.0,500.0,2.0,4.0,2.0,11
2366,1978.0,2010-11-25,2.0,42690.0,500.0,2.0,4.0,4.0,12
2367,1983.0,2014-03-15,0.0,41746.0,500.0,2.0,3.0,2.0,8
2368,1984.0,2011-10-10,1.0,41698.0,500.0,2.0,1.0,3.0,7
2369,1983.0,2011-11-08,0.0,42842.0,500.0,2.0,3.0,4.0,3
2370,1983.0,2006-06-14,1.0,44157.0,500.0,2.0,3.0,3.0,4
2371,1974.0,2012-02-10,0.0,45816.0,334570.0,1.0,3.0,1.0,5
2372,1983.0,2010-03-21,0.0,39563.0,500.0,1.0,3.0,2.0,6
2373,1982.0,2009-08-11,0.0,42408.0,372098.0,1.0,4.0,1.0,8
2374,1989.0,2004-09-29,0.0,35750.0,500.0,1.0,4.0,2.0,3
2375,1976.0,2009-05-19,0.0,39858.0,101132.0,1.0,2.0,5.0,5
2376,1978.0,2004-07-10,0.0,42335.0,137756.0,1.0,3.0,2.0,3
2377,1984.0,2009-07-30,0.0,43450.0,500.0,2.0,4.0,2.0,4
2378,1980.0,2006-12-14,0.0,38830.0,652680.0,2.0,3.0,4.0,3
2379,1982.0,2014-02-01,0.0,42997.0,1431239.0,2.0,4.0,4.0,6
2380,1979.0,2011-02-08,0.0,39979.0,500.0,1.0,2.0,1.0,8
2381,1979.0,2012-05-23,2.0,41587.0,500.0,1.0,3.0,1.0,11
2382,1978.0,2009-03-30,0.0,39151.0,297590.0,2.0,4.0,6.0,12
2383,1984.0,2010-01-14,0.0,48775.0,589348.0,2.0,1.0,5.0,12
2384,1980.0,2009-03-08,1.0,40535.0,166514.0,1.0,3.0,1.0,5
2385,1978.0,2010-06-24,0.0,42786.0,500.0,2.0,1.0,5.0,3
2386,1977.0,2009-07-20,0.0,51221.0,246353.0,1.0,1.0,2.0,7
2387,1989.0,2017-06-05,0.0,40412.0,500.0,1.0,1.0,6.0,12
2388,1972.0,2011-05-05,0.0,45646.0,500.0,2.0,3.0,2.0,12
2389,1975.0,2008-12-01,0.0,44944.0,500.0,1.0,2.0,3.0,7
2390,1987.0,2008-09-16,0.0,47666.0,1422372.0,1.0,3.0,2.0,8
2391,1975.0,2007-09-30,0.0,45719.0,500.0,2.0,4.0,4.0,5
2392,1971.0,2009-02-23,0.0,44420.0,500.0,2.0,1.0,2.0,11
2393,1981.0,2010-11-30,1.0,42234.0,500.0,2.0,4.0,4.0,3
2394,1981.0,2007-02-17,0.0,45371.0,500.0,2.0,4.0,2.0,6
2395,1983.0,2012-01-20,0.0,44852.0,197698.0,2.0,4.0,1.0,12
2396,1989.0,2010-04-08,0.0,38983.0,694166.0,2.0,4.0,1.0,12
2397,1982.0,2008-02-06,0.0,43002.0,1010234.0,1.0,4.0,4.0,1
2398,1982.0,2015-02-26,0.0,38554.0,500.0,2.0,2.0,4.0,1
2399,1977.0,2010-05-13,1.0,39635.0,500.0,1.0,4.0,4.0,7
2400,1981.0,2011-06-19,0.0,38847.0,155422.0,1.0,1.0,2.0,7
2401,1969.0,2005-03-20,0.0,46003.0,148956.0,2.0,3.0,2.0,12
2402,1987.0,2011-08-11,0.0,38454.0,500.0,2.0,4.0,6.0,12
2403,1976.0,2010-07-15,0.0,45206.0,744902.0,2.0,4.0,6.0,8
2404,1982.0,2004-10-19,2.0,39628.0,500.0,1.0,1.0,4.0,3
2405,1986.0,2006-09-28,2.0,44431.0,500.0,2.0,3.0,2.0,12
2406,1974.0,2010-09-06,2.0,41800.0,284616.0,1.0,2.0,4.0,12
2407,1979.0,2008-02-15,2.0,46455.0,500.0,1.0,1.0,6.0,4
2408,1976.0,2014-04-27,0.0,41664.0,976475.0,2.0,2.0,4.0,2
2409,1980.0,2012-09-25,1.0,43201.0,500.0,1.0,3.0,1.0,12
2410,1978.0,2008-10-15,0.0,32042.0,502499.0,1.0,4.0,5.0,11
2411,1983.0,2010-04-22,0.0,46696.0,377621.0,2.0,3.0,6.0,9
2412,1980.0,2004-07-08,0.0,38685.0,500.0,1.0,3.0,2.0,12
2413,1976.0,2010-01-01,0.0,41801.0,654219.0,2.0,2.0,4.0,5
2414,1982.0,2010-04-02,0.0,42947.0,500.0,1.0,4.0,3.0,6
2415,1987.0,2014-12-26,0.0,39731.0,500.0,2.0,3.0,5.0,2
2416,1984.0,2015-03-28,0.0,43632.0,500.0,2.0,1.0,1.0,4
2417,1980.0,2015-04-04,0.0,50863.0,184325.0,1.0,2.0,2.0,7
2418,1981.0,2013-01-05,1.0,42756.0,500.0,1.0,1.0,2.0,2
2419,1987.0,2005-10-13,1.0,47656.0,500.0,2.0,4.0,2.0,9
2420,1983.0,2008-02-05,0.0,46493.0,274238.0,1.0,4.0,5.0,6
2421,1981.0,2012-09-28,0.0,42622.0,126159.0,2.0,1.0,3.0,3
2422,1982.0,2012-10-17,1.0,38960.0,500.0,1.0,3.0,2.0,7
2423,1982.0,2009-03-29,0.0,44834.0,180616.0,1.0,2.0,4.0,7
2424,1979.0,2008-05-28,2.0,43086.0,551078.0,1.0,2.0,5.0,7
2425,1980.0,2012-09-13,0.0,38965.0,1556156.0,2.0,4.0,5.0,7
2426,1989.0,2009-12-23,0.0,45867.0,500.0,1.0,3.0,3.0,2
2427,1981.0,2010-01-12,1.0,48380.0,500.0,1.0,2.0,1.0,5
2428,1978.0,2013-01-29,0.0,41692.0,465812.0,1.0,3.0,2.0,1
2429,1982.0,2006-02-24,0.0,44178.0,500.0,1.0,1.0,2.0,6
2430,1980.0,2009-08-24,0.0,38288.0,542738.0,2.0,2.0,4.0,9
2431,1979.0,2010-08-28,0.0,44170.0,584490.0,2.0,4.0,6.0,12
2432,1977.0,2011-11-03,0.0,40889.0,500.0,1.0,1.0,5.0,11
2433,1980.0,2007-09-18,0.0,46335.0,86158.0,1.0,3.0,5.0,12
2434,1976.0,2013-12-20,0.0,45446.0,412837.0,2.0,2.0,4.0,11
2435,1982.0,2008-10-30,0.0,47913.0,500.0,2.0,2.0,1.0,4
2436,1971.0,2012-04-11,1.0,45355.0,192526.0,2.0,4.0,1.0,5
2437,1977.0,2012-04-02,1.0,37153.0,38657.0,1.0,2.0,5.0,9
