ip_id,label,n_huge_CR,n_huge_DR,diff_huge_train_CR_DR,n_ATM,n_Branch,n_CDM,n_CorporateConnect,n_EDC,n_KPlus,most_frequent_channel,n_CR_ATM,n_CR_Branch,n_CR_CDM,n_CR_CorporateConnect,n_CR_EDC,n_CR_KPlus,most_frequent_CR_channel,n_DR_ATM,n_DR_Branch,n_DR_CorporateConnect,n_DR_EDC,n_DR_KPlus,most_frequent_DR_channel,n_CR,n_DR,diff_n_CR_DR,most_frequent_tp,sum_amt_CR,sum_amt_DR,diff_sum_amt_CR_DR,sum_amt_CR_per_month,sum_amt_DR_per_month,max_sum_amt_tp,avg_amt_CR,avg_amt_DR,diff_avg_amt_CR_DR,max_avg_amt_tp
554,0.0,0,0,0,10.0,5.0,4.0,3.0,4.0,10.0,n_ATM,5.0,2.0,4.0,1.0,0.0,3.0,n_CR_ATM,5.0,3.0,2.0,4.0,7.0,n_DR_KPlus,15,21,-6,n_DR,65299.0,101058.0,-35759.0,4664.214285714285,7218.428571428572,sum_amt_DR,4353.266666666666,4812.285714285715,-459.01904761904825,avg_amt_DR
555,0.0,0,0,0,9.0,10.0,1.0,3.0,6.0,13.0,n_KPlus,4.0,5.0,1.0,2.0,0.0,6.0,n_CR_KPlus,5.0,5.0,1.0,6.0,7.0,n_DR_KPlus,18,24,-6,n_DR,103070.0,117591.0,-14521.0,7362.142857142857,8399.357142857143,sum_amt_DR,5726.111111111111,4899.625,826.4861111111113,avg_amt_CR
556,0.0,0,0,0,4.0,11.0,4.0,8.0,1.0,10.0,n_Branch,3.0,6.0,4.0,3.0,0.0,5.0,n_CR_Branch,1.0,5.0,5.0,1.0,5.0,n_DR_Branch,21,17,4,n_CR,121336.0,82877.0,38459.0,8666.857142857143,5919.785714285715,sum_amt_CR,5777.9047619047615,4875.117647058823,902.787114845938,avg_amt_CR
557,0.0,0,0,0,6.0,8.0,4.0,7.0,6.0,4.0,n_Branch,5.0,3.0,4.0,5.0,0.0,4.0,n_CR_ATM,1.0,5.0,2.0,6.0,0.0,n_DR_EDC,21,14,7,n_CR,95497.0,56302.0,39195.0,6821.214285714285,4021.5714285714284,sum_amt_CR,4547.476190476191,4021.5714285714284,525.9047619047624,avg_amt_CR
558,0.0,0,0,0,12.0,3.0,3.0,8.0,3.0,10.0,n_ATM,4.0,3.0,3.0,5.0,0.0,5.0,n_CR_CorporateConnect,8.0,0.0,3.0,3.0,5.0,n_DR_ATM,20,19,1,n_CR,74748.0,92969.0,-18221.0,5339.142857142857,6640.642857142857,sum_amt_DR,3737.4,4893.105263157895,-1155.705263157895,avg_amt_DR
559,0.0,0,0,0,12.0,4.0,5.0,3.0,1.0,9.0,n_ATM,6.0,0.0,5.0,3.0,0.0,3.0,n_CR_ATM,6.0,4.0,0.0,1.0,6.0,n_DR_ATM,17,17,0,n_CR,108237.0,87863.0,20374.0,7731.214285714285,6275.928571428572,sum_amt_CR,6366.882352941177,5168.411764705882,1198.4705882352946,avg_amt_CR
560,0.0,0,0,0,7.0,6.0,0.0,5.0,5.0,5.0,n_ATM,6.0,0.0,0.0,4.0,0.0,4.0,n_CR_ATM,1.0,6.0,1.0,5.0,1.0,n_DR_Branch,14,14,0,n_CR,90056.0,50909.0,39147.0,6432.571428571428,3636.3571428571427,sum_amt_CR,6432.571428571428,3636.3571428571427,2796.214285714286,avg_amt_CR
561,0.0,0,0,0,9.0,7.0,8.0,11.0,1.0,9.0,n_CorporateConnect,3.0,4.0,8.0,4.0,0.0,3.0,n_CR_CDM,6.0,3.0,7.0,1.0,6.0,n_DR_CorporateConnect,22,23,-1,n_DR,105255.0,114517.0,-9262.0,7518.214285714285,8179.785714285715,sum_amt_DR,4784.318181818182,4979.0,-194.68181818181802,avg_amt_DR
562,0.0,0,0,0,15.0,7.0,3.0,5.0,5.0,14.0,n_ATM,8.0,4.0,3.0,5.0,0.0,7.0,n_CR_ATM,7.0,3.0,0.0,5.0,7.0,n_DR_ATM,27,22,5,n_CR,100158.0,116954.0,-16796.0,7154.142857142857,8353.857142857143,sum_amt_DR,3709.5555555555557,5316.090909090909,-1606.5353535353534,avg_amt_DR
563,0.0,0,0,0,5.0,8.0,4.0,5.0,4.0,6.0,n_Branch,2.0,6.0,4.0,1.0,0.0,4.0,n_CR_Branch,3.0,2.0,4.0,4.0,2.0,n_DR_CorporateConnect,17,15,2,n_CR,88768.0,79610.0,9158.0,6340.571428571428,5686.428571428572,sum_amt_CR,5221.64705882353,5307.333333333333,-85.6862745098033,avg_amt_DR
564,0.0,0,0,0,3.0,8.0,4.0,5.0,3.0,7.0,n_Branch,1.0,3.0,4.0,2.0,0.0,5.0,n_CR_KPlus,2.0,5.0,3.0,3.0,2.0,n_DR_Branch,15,15,0,n_CR,84227.0,79412.0,4815.0,6016.214285714285,5672.285714285715,sum_amt_CR,5615.133333333333,5294.133333333333,321.0,avg_amt_CR
565,0.0,0,0,0,7.0,7.0,6.0,2.0,1.0,12.0,n_KPlus,4.0,4.0,6.0,2.0,0.0,5.0,n_CR_CDM,3.0,3.0,0.0,1.0,7.0,n_DR_KPlus,21,14,7,n_CR,105175.0,80760.0,24415.0,7512.5,5768.571428571428,sum_amt_CR,5008.333333333333,5768.571428571428,-760.2380952380954,avg_amt_DR
566,0.0,0,0,0,7.0,7.0,3.0,9.0,2.0,5.0,n_CorporateConnect,3.0,5.0,3.0,3.0,0.0,2.0,n_CR_Branch,4.0,2.0,6.0,2.0,3.0,n_DR_CorporateConnect,16,17,-1,n_DR,64860.0,103527.0,-38667.0,4632.857142857143,7394.785714285715,sum_amt_DR,4053.75,6089.823529411765,-2036.0735294117649,avg_amt_DR
567,0.0,0,0,0,5.0,5.0,8.0,8.0,3.0,14.0,n_KPlus,4.0,1.0,8.0,3.0,0.0,9.0,n_CR_KPlus,1.0,4.0,5.0,3.0,5.0,n_DR_CorporateConnect,25,18,7,n_CR,141365.0,100635.0,40730.0,10097.5,7188.214285714285,sum_amt_CR,5654.6,5590.833333333333,63.766666666667334,avg_amt_CR
568,0.0,0,0,0,8.0,11.0,2.0,4.0,3.0,6.0,n_Branch,5.0,5.0,2.0,2.0,0.0,3.0,n_CR_ATM,3.0,6.0,2.0,3.0,3.0,n_DR_Branch,17,17,0,n_CR,97078.0,78846.0,18232.0,6934.142857142857,5631.857142857143,sum_amt_CR,5710.470588235294,4638.0,1072.4705882352937,avg_amt_CR
569,0.0,0,0,0,6.0,10.0,1.0,5.0,2.0,5.0,n_Branch,3.0,7.0,1.0,3.0,0.0,4.0,n_CR_Branch,3.0,3.0,2.0,2.0,1.0,n_DR_ATM,18,11,7,n_CR,71684.0,44317.0,27367.0,5120.285714285715,3165.5,sum_amt_CR,3982.4444444444443,4028.818181818182,-46.37373737373764,avg_amt_DR
570,0.0,0,0,0,5.0,9.0,2.0,10.0,1.0,5.0,n_CorporateConnect,3.0,6.0,2.0,7.0,0.0,4.0,n_CR_CorporateConnect,2.0,3.0,3.0,1.0,1.0,n_DR_Branch,22,10,12,n_CR,135166.0,63824.0,71342.0,9654.714285714286,4558.857142857143,sum_amt_CR,6143.909090909091,6382.4,-238.49090909090864,avg_amt_DR
571,0.0,0,0,0,5.0,4.0,4.0,7.0,9.0,1.0,n_EDC,2.0,3.0,4.0,4.0,0.0,1.0,n_CR_CDM,3.0,1.0,3.0,9.0,0.0,n_DR_EDC,14,16,-2,n_DR,85215.0,105745.0,-20530.0,6086.785714285715,7553.214285714285,sum_amt_DR,6086.785714285715,6609.0625,-522.2767857142853,avg_amt_DR
572,0.0,0,0,0,7.0,11.0,4.0,7.0,0.0,6.0,n_Branch,2.0,5.0,4.0,4.0,0.0,4.0,n_CR_Branch,5.0,6.0,3.0,0.0,2.0,n_DR_Branch,19,16,3,n_CR,94518.0,88368.0,6150.0,6751.285714285715,6312.0,sum_amt_CR,4974.631578947368,5523.0,-548.3684210526317,avg_amt_DR
573,0.0,0,0,0,9.0,7.0,4.0,10.0,4.0,8.0,n_CorporateConnect,4.0,3.0,4.0,7.0,0.0,3.0,n_CR_CorporateConnect,5.0,4.0,3.0,4.0,5.0,n_DR_ATM,21,21,0,n_CR,105810.0,111320.0,-5510.0,7557.857142857143,7951.428571428572,sum_amt_DR,5038.571428571428,5300.952380952381,-262.3809523809523,avg_amt_DR
574,0.0,0,0,0,9.0,7.0,7.0,8.0,5.0,9.0,n_ATM,8.0,3.0,7.0,5.0,0.0,5.0,n_CR_ATM,1.0,4.0,3.0,5.0,4.0,n_DR_EDC,28,17,11,n_CR,155274.0,94827.0,60447.0,11091.0,6773.357142857143,sum_amt_CR,5545.5,5578.058823529412,-32.55882352941171,avg_amt_DR
575,0.0,0,0,0,10.0,7.0,2.0,8.0,2.0,9.0,n_ATM,5.0,4.0,2.0,4.0,0.0,4.0,n_CR_ATM,5.0,3.0,4.0,2.0,5.0,n_DR_ATM,19,19,0,n_CR,109593.0,111717.0,-2124.0,7828.071428571428,7979.785714285715,sum_amt_DR,5768.0526315789475,5879.8421052631575,-111.78947368420995,avg_amt_DR
576,0.0,0,0,0,3.0,7.0,6.0,7.0,2.0,6.0,n_Branch,2.0,2.0,6.0,5.0,0.0,4.0,n_CR_CDM,1.0,5.0,2.0,2.0,2.0,n_DR_Branch,19,12,7,n_CR,101178.0,73013.0,28165.0,7227.0,5215.214285714285,sum_amt_CR,5325.1578947368425,6084.416666666667,-759.2587719298244,avg_amt_DR
577,0.0,0,0,0,5.0,8.0,7.0,14.0,6.0,5.0,n_CorporateConnect,1.0,4.0,7.0,6.0,0.0,3.0,n_CR_CDM,4.0,4.0,8.0,6.0,2.0,n_DR_CorporateConnect,21,24,-3,n_DR,121995.0,100251.0,21744.0,8713.92857142857,7160.785714285715,sum_amt_CR,5809.285714285715,4177.125,1632.1607142857147,avg_amt_CR
578,0.0,0,0,0,12.0,8.0,2.0,6.0,6.0,5.0,n_ATM,5.0,7.0,2.0,5.0,0.0,3.0,n_CR_Branch,7.0,1.0,1.0,6.0,2.0,n_DR_ATM,22,17,5,n_CR,127522.0,103753.0,23769.0,9108.714285714286,7410.928571428572,sum_amt_CR,5796.454545454545,6103.117647058823,-306.6631016042784,avg_amt_DR
579,0.0,0,0,0,9.0,8.0,8.0,12.0,4.0,13.0,n_KPlus,5.0,2.0,8.0,9.0,0.0,4.0,n_CR_CorporateConnect,4.0,6.0,3.0,4.0,9.0,n_DR_KPlus,28,26,2,n_CR,139516.0,123637.0,15879.0,9965.42857142857,8831.214285714286,sum_amt_CR,4982.714285714285,4755.2692307692305,227.44505494505484,avg_amt_CR
580,0.0,0,0,0,8.0,9.0,2.0,7.0,1.0,9.0,n_Branch,4.0,3.0,2.0,5.0,0.0,5.0,n_CR_CorporateConnect,4.0,6.0,2.0,1.0,4.0,n_DR_Branch,19,17,2,n_CR,97293.0,104644.0,-7351.0,6949.5,7474.571428571428,sum_amt_DR,5120.684210526316,6155.529411764706,-1034.8452012383905,avg_amt_DR
581,0.0,0,0,0,8.0,6.0,9.0,12.0,4.0,6.0,n_CorporateConnect,5.0,3.0,9.0,5.0,0.0,2.0,n_CR_CDM,3.0,3.0,7.0,4.0,4.0,n_DR_CorporateConnect,24,21,3,n_CR,133665.0,110638.0,23027.0,9547.5,7902.714285714285,sum_amt_CR,5569.375,5268.476190476191,300.8988095238092,avg_amt_CR
582,0.0,0,0,0,9.0,7.0,2.0,7.0,3.0,9.0,n_ATM,6.0,4.0,2.0,5.0,0.0,3.0,n_CR_ATM,3.0,3.0,2.0,3.0,6.0,n_DR_KPlus,20,17,3,n_CR,86948.0,82503.0,4445.0,6210.571428571428,5893.071428571428,sum_amt_CR,4347.4,4853.117647058823,-505.7176470588238,avg_amt_DR
583,0.0,0,0,0,4.0,9.0,4.0,11.0,3.0,7.0,n_CorporateConnect,2.0,5.0,4.0,5.0,0.0,4.0,n_CR_Branch,2.0,4.0,6.0,3.0,3.0,n_DR_CorporateConnect,20,18,2,n_CR,67002.0,103624.0,-36622.0,4785.857142857143,7401.714285714285,sum_amt_DR,3350.1,5756.888888888889,-2406.788888888889,avg_amt_DR
584,0.0,0,0,0,9.0,8.0,2.0,3.0,6.0,7.0,n_ATM,5.0,4.0,2.0,2.0,0.0,3.0,n_CR_ATM,4.0,4.0,1.0,6.0,4.0,n_DR_EDC,16,19,-3,n_DR,85236.0,104344.0,-19108.0,6088.285714285715,7453.142857142857,sum_amt_DR,5327.25,5491.789473684211,-164.53947368421086,avg_amt_DR
585,0.0,0,0,0,8.0,11.0,6.0,6.0,2.0,11.0,n_Branch,5.0,5.0,6.0,2.0,0.0,6.0,n_CR_CDM,3.0,6.0,4.0,2.0,5.0,n_DR_Branch,24,20,4,n_CR,129700.0,92192.0,37508.0,9264.285714285714,6585.142857142857,sum_amt_CR,5404.166666666667,4609.6,794.5666666666666,avg_amt_CR
586,0.0,0,0,0,10.0,10.0,5.0,8.0,2.0,14.0,n_KPlus,6.0,5.0,5.0,5.0,0.0,5.0,n_CR_ATM,4.0,5.0,3.0,2.0,9.0,n_DR_KPlus,26,23,3,n_CR,116206.0,146252.0,-30046.0,8300.42857142857,10446.57142857143,sum_amt_DR,4469.461538461538,6358.782608695652,-1889.321070234114,avg_amt_DR
587,0.0,0,0,0,7.0,8.0,7.0,6.0,3.0,7.0,n_Branch,3.0,3.0,7.0,6.0,0.0,1.0,n_CR_CDM,4.0,5.0,0.0,3.0,6.0,n_DR_KPlus,20,18,2,n_CR,124587.0,82117.0,42470.0,8899.07142857143,5865.5,sum_amt_CR,6229.35,4562.055555555556,1667.2944444444447,avg_amt_CR
588,0.0,0,0,0,9.0,4.0,6.0,8.0,1.0,4.0,n_ATM,7.0,2.0,6.0,7.0,0.0,3.0,n_CR_ATM,2.0,2.0,1.0,1.0,1.0,n_DR_ATM,25,7,18,n_CR,111648.0,40149.0,71499.0,7974.857142857143,2867.785714285714,sum_amt_CR,4465.92,5735.571428571428,-1269.6514285714284,avg_amt_DR
589,0.0,0,0,0,8.0,7.0,3.0,11.0,2.0,7.0,n_CorporateConnect,5.0,2.0,3.0,9.0,0.0,4.0,n_CR_CorporateConnect,3.0,5.0,2.0,2.0,3.0,n_DR_Branch,23,15,8,n_CR,124828.0,62194.0,62634.0,8916.285714285714,4442.428571428572,sum_amt_CR,5427.304347826087,4146.266666666666,1281.0376811594206,avg_amt_CR
590,0.0,0,0,0,0.0,7.0,4.0,4.0,3.0,6.0,n_Branch,0.0,4.0,4.0,2.0,0.0,3.0,n_CR_Branch,0.0,3.0,2.0,3.0,3.0,n_DR_Branch,13,11,2,n_CR,75659.0,49366.0,26293.0,5404.214285714285,3526.1428571428573,sum_amt_CR,5819.923076923077,4487.818181818182,1332.1048951048951,avg_amt_CR
591,0.0,0,0,0,10.0,11.0,6.0,10.0,5.0,6.0,n_Branch,7.0,4.0,6.0,8.0,0.0,4.0,n_CR_CorporateConnect,3.0,7.0,2.0,5.0,2.0,n_DR_Branch,29,19,10,n_CR,181064.0,102885.0,78179.0,12933.142857142857,7348.928571428572,sum_amt_CR,6243.586206896552,5415.0,828.5862068965516,avg_amt_CR
592,0.0,0,0,0,6.0,11.0,7.0,5.0,7.0,9.0,n_Branch,2.0,5.0,7.0,3.0,0.0,5.0,n_CR_CDM,4.0,6.0,2.0,7.0,4.0,n_DR_EDC,22,23,-1,n_DR,100618.0,103329.0,-2711.0,7187.0,7380.642857142857,sum_amt_DR,4573.545454545455,4492.565217391304,80.98023715415093,avg_amt_CR
593,0.0,0,0,0,4.0,10.0,4.0,8.0,6.0,7.0,n_Branch,2.0,5.0,4.0,3.0,0.0,5.0,n_CR_Branch,2.0,5.0,5.0,6.0,2.0,n_DR_EDC,19,20,-1,n_DR,79503.0,81758.0,-2255.0,5678.785714285715,5839.857142857143,sum_amt_DR,4184.368421052632,4087.9,96.46842105263158,avg_amt_CR
594,0.0,0,0,0,8.0,3.0,3.0,5.0,1.0,7.0,n_ATM,6.0,2.0,3.0,4.0,0.0,1.0,n_CR_ATM,2.0,1.0,1.0,1.0,6.0,n_DR_KPlus,16,11,5,n_CR,113719.0,59918.0,53801.0,8122.785714285715,4279.857142857143,sum_amt_CR,7107.4375,5447.090909090909,1660.346590909091,avg_amt_CR
595,0.0,0,0,0,9.0,7.0,6.0,5.0,2.0,9.0,n_ATM,4.0,3.0,6.0,4.0,0.0,4.0,n_CR_CDM,5.0,4.0,1.0,2.0,5.0,n_DR_ATM,21,17,4,n_CR,129466.0,85158.0,44308.0,9247.57142857143,6082.714285714285,sum_amt_CR,6165.047619047619,5009.294117647059,1155.7535014005607,avg_amt_CR
596,0.0,0,0,0,8.0,10.0,1.0,10.0,3.0,4.0,n_Branch,6.0,3.0,1.0,7.0,0.0,2.0,n_CR_CorporateConnect,2.0,7.0,3.0,3.0,2.0,n_DR_Branch,19,17,2,n_CR,93393.0,96434.0,-3041.0,6670.928571428572,6888.142857142857,sum_amt_DR,4915.421052631579,5672.588235294118,-757.1671826625388,avg_amt_DR
597,0.0,0,0,0,8.0,6.0,1.0,8.0,2.0,7.0,n_ATM,4.0,3.0,1.0,6.0,0.0,4.0,n_CR_CorporateConnect,4.0,3.0,2.0,2.0,3.0,n_DR_ATM,18,14,4,n_CR,84368.0,98975.0,-14607.0,6026.285714285715,7069.642857142857,sum_amt_DR,4687.111111111111,7069.642857142857,-2382.5317460317456,avg_amt_DR
598,0.0,0,0,0,6.0,5.0,4.0,7.0,2.0,9.0,n_KPlus,3.0,0.0,4.0,5.0,0.0,3.0,n_CR_CorporateConnect,3.0,5.0,2.0,2.0,6.0,n_DR_KPlus,15,18,-3,n_DR,66755.0,98416.0,-31661.0,4768.214285714285,7029.714285714285,sum_amt_DR,4450.333333333333,5467.555555555556,-1017.2222222222226,avg_amt_DR
599,0.0,0,0,0,10.0,6.0,2.0,7.0,4.0,3.0,n_ATM,7.0,3.0,2.0,4.0,0.0,2.0,n_CR_ATM,3.0,3.0,3.0,4.0,1.0,n_DR_EDC,18,14,4,n_CR,114399.0,64377.0,50022.0,8171.357142857143,4598.357142857143,sum_amt_CR,6355.5,4598.357142857143,1757.1428571428569,avg_amt_CR
600,0.0,0,0,0,3.0,7.0,3.0,6.0,1.0,9.0,n_KPlus,1.0,4.0,3.0,2.0,0.0,6.0,n_CR_KPlus,2.0,3.0,4.0,1.0,3.0,n_DR_CorporateConnect,16,13,3,n_CR,74117.0,81099.0,-6982.0,5294.071428571428,5792.785714285715,sum_amt_DR,4632.3125,6238.384615384615,-1606.0721153846152,avg_amt_DR
601,0.0,0,0,0,7.0,6.0,1.0,10.0,6.0,8.0,n_CorporateConnect,5.0,2.0,1.0,5.0,0.0,3.0,n_CR_ATM,2.0,4.0,5.0,6.0,5.0,n_DR_EDC,16,22,-6,n_DR,61113.0,135215.0,-74102.0,4365.214285714285,9658.214285714286,sum_amt_DR,3819.5625,6146.136363636364,-2326.573863636364,avg_amt_DR
602,0.0,0,0,0,4.0,10.0,3.0,8.0,6.0,4.0,n_Branch,2.0,5.0,3.0,4.0,0.0,0.0,n_CR_Branch,2.0,5.0,4.0,6.0,4.0,n_DR_EDC,14,21,-7,n_DR,73411.0,76262.0,-2851.0,5243.642857142857,5447.285714285715,sum_amt_DR,5243.642857142857,3631.5238095238096,1612.1190476190473,avg_amt_CR
603,0.0,0,0,0,7.0,4.0,3.0,8.0,4.0,4.0,n_CorporateConnect,2.0,2.0,3.0,3.0,0.0,2.0,n_CR_CDM,5.0,2.0,5.0,4.0,2.0,n_DR_ATM,12,18,-6,n_DR,69317.0,102475.0,-33158.0,4951.214285714285,7319.642857142857,sum_amt_DR,5776.416666666667,5693.055555555556,83.36111111111131,avg_amt_CR
604,0.0,0,0,0,3.0,12.0,1.0,5.0,4.0,7.0,n_Branch,1.0,3.0,1.0,1.0,0.0,3.0,n_CR_Branch,2.0,9.0,4.0,4.0,4.0,n_DR_Branch,9,23,-14,n_DR,55281.0,91599.0,-36318.0,3948.6428571428573,6542.785714285715,sum_amt_DR,6142.333333333333,3982.5652173913045,2159.7681159420285,avg_amt_CR
605,0.0,0,0,0,10.0,6.0,4.0,11.0,4.0,7.0,n_CorporateConnect,2.0,2.0,4.0,6.0,0.0,4.0,n_CR_CorporateConnect,8.0,4.0,5.0,4.0,3.0,n_DR_ATM,18,24,-6,n_DR,108529.0,145552.0,-37023.0,7752.071428571428,10396.57142857143,sum_amt_DR,6029.388888888889,6064.666666666667,-35.27777777777828,avg_amt_DR
606,0.0,0,0,0,11.0,6.0,5.0,5.0,4.0,3.0,n_ATM,6.0,2.0,5.0,3.0,0.0,2.0,n_CR_ATM,5.0,4.0,2.0,4.0,1.0,n_DR_ATM,18,16,2,n_CR,78972.0,62198.0,16774.0,5640.857142857143,4442.714285714285,sum_amt_CR,4387.333333333333,3887.375,499.95833333333303,avg_amt_CR
607,0.0,0,0,0,9.0,9.0,3.0,6.0,5.0,10.0,n_KPlus,7.0,3.0,3.0,4.0,0.0,5.0,n_CR_ATM,2.0,6.0,2.0,5.0,5.0,n_DR_Branch,22,20,2,n_CR,99333.0,90943.0,8390.0,7095.214285714285,6495.928571428572,sum_amt_CR,4515.136363636364,4547.15,-32.01363636363567,avg_amt_DR
608,0.0,0,0,0,9.0,9.0,5.0,7.0,4.0,11.0,n_KPlus,6.0,5.0,5.0,5.0,0.0,5.0,n_CR_ATM,3.0,4.0,2.0,4.0,6.0,n_DR_KPlus,26,19,7,n_CR,164582.0,125525.0,39057.0,11755.857142857143,8966.07142857143,sum_amt_CR,6330.076923076923,6606.578947368421,-276.50202429149795,avg_amt_DR
609,0.0,0,0,0,10.0,8.0,2.0,11.0,6.0,10.0,n_CorporateConnect,3.0,5.0,2.0,7.0,0.0,4.0,n_CR_CorporateConnect,7.0,3.0,4.0,6.0,6.0,n_DR_ATM,21,26,-5,n_DR,132877.0,129116.0,3761.0,9491.214285714286,9222.57142857143,sum_amt_CR,6327.476190476191,4966.0,1361.4761904761908,avg_amt_CR
610,0.0,0,0,0,9.0,14.0,4.0,9.0,3.0,11.0,n_Branch,6.0,6.0,4.0,3.0,0.0,6.0,n_CR_ATM,3.0,8.0,6.0,3.0,5.0,n_DR_Branch,25,25,0,n_CR,134839.0,136603.0,-1764.0,9631.357142857143,9757.357142857143,sum_amt_DR,5393.56,5464.12,-70.55999999999949,avg_amt_DR
611,0.0,0,0,0,8.0,11.0,7.0,5.0,4.0,3.0,n_Branch,4.0,3.0,7.0,2.0,0.0,3.0,n_CR_CDM,4.0,8.0,3.0,4.0,0.0,n_DR_Branch,19,19,0,n_CR,112211.0,102369.0,9842.0,8015.071428571428,7312.071428571428,sum_amt_CR,5905.8421052631575,5387.8421052631575,518.0,avg_amt_CR
612,0.0,0,0,0,8.0,9.0,4.0,11.0,3.0,9.0,n_CorporateConnect,4.0,6.0,4.0,6.0,0.0,4.0,n_CR_Branch,4.0,3.0,5.0,3.0,5.0,n_DR_CorporateConnect,24,20,4,n_CR,123859.0,127149.0,-3290.0,8847.07142857143,9082.07142857143,sum_amt_DR,5160.791666666667,6357.45,-1196.6583333333328,avg_amt_DR
613,0.0,0,0,0,5.0,7.0,7.0,5.0,6.0,5.0,n_Branch,3.0,1.0,7.0,2.0,0.0,0.0,n_CR_CDM,2.0,6.0,3.0,6.0,5.0,n_DR_Branch,13,22,-9,n_DR,51928.0,103552.0,-51624.0,3709.1428571428573,7396.571428571428,sum_amt_DR,3994.4615384615386,4706.909090909091,-712.4475524475524,avg_amt_DR
614,0.0,0,0,0,10.0,11.0,2.0,10.0,1.0,15.0,n_KPlus,8.0,6.0,2.0,6.0,0.0,7.0,n_CR_ATM,2.0,5.0,4.0,1.0,8.0,n_DR_KPlus,29,20,9,n_CR,166590.0,96782.0,69808.0,11899.285714285714,6913.0,sum_amt_CR,5744.482758620689,4839.1,905.382758620689,avg_amt_CR
615,0.0,0,0,0,6.0,4.0,4.0,5.0,6.0,4.0,n_ATM,4.0,3.0,4.0,4.0,0.0,0.0,n_CR_ATM,2.0,1.0,1.0,6.0,4.0,n_DR_EDC,15,14,1,n_CR,88189.0,82789.0,5400.0,6299.214285714285,5913.5,sum_amt_CR,5879.266666666666,5913.5,-34.233333333333576,avg_amt_DR
616,0.0,0,0,0,11.0,19.0,6.0,7.0,4.0,14.0,n_Branch,3.0,11.0,6.0,3.0,0.0,4.0,n_CR_Branch,8.0,8.0,4.0,4.0,10.0,n_DR_KPlus,27,34,-7,n_DR,127367.0,162173.0,-34806.0,9097.642857142857,11583.785714285714,sum_amt_DR,4717.2962962962965,4769.794117647059,-52.497821350762024,avg_amt_DR
617,0.0,0,0,0,10.0,6.0,3.0,6.0,6.0,8.0,n_ATM,6.0,4.0,3.0,4.0,0.0,3.0,n_CR_ATM,4.0,2.0,2.0,6.0,5.0,n_DR_EDC,20,19,1,n_CR,131208.0,87441.0,43767.0,9372.0,6245.785714285715,sum_amt_CR,6560.4,4602.1578947368425,1958.242105263157,avg_amt_CR
618,0.0,0,0,0,13.0,6.0,4.0,9.0,5.0,2.0,n_ATM,4.0,3.0,4.0,6.0,0.0,0.0,n_CR_CorporateConnect,9.0,3.0,3.0,5.0,2.0,n_DR_ATM,17,22,-5,n_DR,55746.0,159461.0,-103715.0,3981.8571428571427,11390.07142857143,sum_amt_DR,3279.176470588235,7248.227272727273,-3969.050802139038,avg_amt_DR
619,0.0,0,0,0,12.0,6.0,4.0,10.0,4.0,3.0,n_ATM,6.0,4.0,4.0,3.0,0.0,1.0,n_CR_ATM,6.0,2.0,7.0,4.0,2.0,n_DR_CorporateConnect,18,21,-3,n_DR,96791.0,77616.0,19175.0,6913.642857142857,5544.0,sum_amt_CR,5377.277777777777,3696.0,1681.2777777777774,avg_amt_CR
620,0.0,0,0,0,11.0,10.0,4.0,6.0,2.0,12.0,n_KPlus,4.0,9.0,4.0,5.0,0.0,7.0,n_CR_Branch,7.0,1.0,1.0,2.0,5.0,n_DR_ATM,29,16,13,n_CR,150119.0,64904.0,85215.0,10722.785714285714,4636.0,sum_amt_CR,5176.517241379311,4056.5,1120.0172413793107,avg_amt_CR
621,0.0,0,0,0,8.0,7.0,2.0,10.0,2.0,11.0,n_KPlus,4.0,4.0,2.0,4.0,0.0,2.0,n_CR_ATM,4.0,3.0,6.0,2.0,9.0,n_DR_KPlus,16,24,-8,n_DR,75634.0,96784.0,-21150.0,5402.428571428572,6913.142857142857,sum_amt_DR,4727.125,4032.6666666666665,694.4583333333335,avg_amt_CR
622,0.0,0,0,0,9.0,4.0,5.0,7.0,3.0,8.0,n_ATM,2.0,2.0,5.0,2.0,0.0,1.0,n_CR_CDM,7.0,2.0,5.0,3.0,7.0,n_DR_ATM,12,24,-12,n_DR,64145.0,127773.0,-63628.0,4581.785714285715,9126.642857142857,sum_amt_DR,5345.416666666667,5323.875,21.54166666666697,avg_amt_CR
623,0.0,0,0,0,11.0,9.0,3.0,7.0,3.0,11.0,n_ATM,7.0,3.0,3.0,5.0,0.0,3.0,n_CR_ATM,4.0,6.0,2.0,3.0,8.0,n_DR_KPlus,21,23,-2,n_DR,140105.0,140501.0,-396.0,10007.5,10035.785714285714,sum_amt_DR,6671.666666666667,6108.739130434783,562.927536231884,avg_amt_CR
624,0.0,0,0,0,6.0,9.0,2.0,4.0,2.0,7.0,n_Branch,4.0,5.0,2.0,2.0,0.0,1.0,n_CR_Branch,2.0,4.0,2.0,2.0,6.0,n_DR_KPlus,14,16,-2,n_DR,78370.0,70711.0,7659.0,5597.857142857143,5050.785714285715,sum_amt_CR,5597.857142857143,4419.4375,1178.4196428571431,avg_amt_CR
